5187,WA86187TSE,4,m offshore,sighted,1,Perth Metro,Garratt Road Bridge,NULL,NULL,2016-02-17T11:48,NULL,unknown sp.,Public report,looked like a bull shark. followed kayaker into shore,115.9162,-31.9316
5188,WA68192TSE,NULL,NULL,sighted,1,Rockingham,Shoalwater Bay,NULL,NULL,2016-04-11T10:08,4m,tiger,DPAW report,Close inshore,115.6951,-32.2946
5189,WA65739TSE,NULL,NULL,sighted,1,Bremer Bay,Reef Beach,1,2015-09-24T10:48,2015-09-23T18:30,NULL,whale carcass,DPAW report,NULL,119.1055,-34.4698
5190,WA26227TSE,NULL,NULL,sighted,1,Gracetown,Moses Rock Beach,1,2015-10-16T15:22,2015-10-16T14:40,NULL,whale carcass,DPAW report,NULL,114.9903,-33.7593
5191,WA38623TSE,100,m offshore,sighted,1,Prevelly,Boodjidup Beach,NULL,NULL,2016-05-26T11:20,NULL,whale carcass,DPAW report,Location is South of Gas Bay.   A dead whale is close to shore and is likely to attract sharks.  DPAW aware,114.9906,-34.0155
5192,WA71374TSE,20,m offshore,sighted,1,Prevelly,Boodjidup Beach,2  x,NULL,2016-05-27T09:58,2m,whaler,DPAW report,NULL,114.9906,-34.0155
5193,WA28896TSE,0,m offshore,sighted,1,Mandurah,Preston Beach,1,NULL,2015-07-11T12:17,NULL,whale carcass,Fisheries advise,Washed up on the beach 3.5kms south of Preston Beach,115.6371,-32.8801
5194,WA46112TSE,NULL,NULL,sighted,1,Receiver,Garden Island (north end) Shark Monitoring Station,1,NULL,2015-10-14T15:07,2.3m,bronze whaler,Fisheries advise,tagged and Released,115.6428,-32.1441
5195,WA92937TSE,NULL,NULL,sighted,1,Receiver,Garden Island (north end) Shark Monitoring Station,1,NULL,2015-10-14T15:09,2.3m,bronze whaler,Fisheries advise,tagged and released,115.6428,-32.1441
5196,WA43749TSE,NULL,NULL,sighted,1,Receiver,Garden Island (north end) Shark Monitoring Station,1,NULL,2015-10-14T15:11,2.3m,bronze whaler,Fisheries advise,tagged and released,115.6428,-32.1441
5197,WA22543TSE,5,m offshore,sighted,1,Albany,Hassell Beach,NULL,NULL,2016-03-27T12:55,2m,blue,Fisheries advise,NULL,118.4293,-34.7903
5198,WA31493TSE,NULL,NULL,tagged & released,2,Gracetown,Moses Rock,1,NULL,2015-10-21T15:06,1.8m,bronze whaler,Fisheries advise,NULL,114.9903,-33.7593
5199,WA55335TSE,150,m offshore,tagged & released,2,Albany,Michaelmas Island,1,NULL,2015-06-27T13:58,2.1m,bronze whaler,Fisheries advise,NULL,118.0615,-35.0442
5200,WA16492TSE,300,m offshore,tagged & released,2,Gracetown,Gracetown,1,NULL,2015-10-28T15:04,2.1m,bronze whaler,Fisheries advise,Released approx 2 km North of Gracetown,114.9741,-33.8548
5201,WA26281TSE,NULL,NULL,tagged & released,2,Perth Metro,Straggler Reefs,1,NULL,2015-09-02T15:30,2.2m,bronze whaler,Fisheries advise,NULL,115.6348,-32.0593
5202,WA91694TSE,NULL,NULL,tagged & released,2,Garden Island,Harding Rock,1,2015-11-09T16:40,2015-11-09T15:20,2.3m,bronze whaler,Fisheries advise,NULL,115.6803,-32.1667
5203,WA45157TSE,NULL,NULL,tagged & released,2,Garden Island,Sulphur Bay,1,NULL,2015-10-15T14:45,2.4m,bronze whaler,Fisheries advise,NULL,115.6764,-32.1817
5204,WA24869TSE,500,m offshore,sighted,1,Garden Island,Harding Rock,1,NULL,2015-11-04T16:35,2.4m,bronze whaler,Fisheries advise,NULL,115.6858,-32.1667
5205,WA63922TSE,NULL,NULL,tagged & released,2,Garden Island,Harding Rock,1,NULL,2015-11-04T16:37,2.4m,bronze whaler,Fisheries advise,NULL,115.6803,-32.1667
5206,WA56798TSE,3.21,km offshore,sighted,1,Albany,Breaksea Island,1,NULL,2015-06-05T16:36,2.5m,bronze whaler,Fisheries advise,tagged and released,118.0539,-35.0751
5207,WA76111TSE,200,m offshore,sighted,1,Albany,Cheyne Head Beach (East),1,NULL,2015-06-07T13:31,2m,bronze whaler,Fisheries advise,NULL,117.9748,-35.0237
5208,WA71892TSE,NULL,NULL,tagged & released,2,Garden Island,Sulphur Bay,1,NULL,2015-11-17T16:53,1.2m,tiger,Fisheries advise,NULL,115.6764,-32.1817
5209,WA83415TSE,8,km offshore,tagged & released,2,Perth Metro,Mewstone,1,NULL,2015-09-08T13:18,1.8m,tiger,Fisheries advise,NULL,115.648,-32.0854
5210,WA77578TSE,NULL,NULL,tagged & released,2,Gracetown,Moses Rock,1,NULL,2015-10-21T15:40,1.9m,tiger,Fisheries advise,NULL,114.9903,-33.7593
5211,WA62532TSE,NULL,NULL,tagged & released,2,Rockingham,Cockburn Sound,1,NULL,2015-11-12T14:40,1.9m,tiger,Fisheries advise,D9 Wreck,115.7281,-32.2046
5212,WA88934TSE,200,m offshore,sighted,1,Garden Island,Harding Rock,1,NULL,2015-11-16T15:05,1.9m,tiger,Fisheries advise,tagged and released,115.6858,-32.1667
5213,WA53996TSE,200,m offshore,sighted,1,Rockingham,Cockburn Sound,1,NULL,2015-10-08T15:05,2.2m,tiger,Fisheries advise,Pinnacle Rock,115.7281,-32.2046
5214,WA66266TSE,NULL,NULL,sighted,1,Garden Island,Harding Rock,1,NULL,2015-11-16T17:19,2.2m,tiger,Fisheries advise,tagged and released,115.6803,-32.1667
5215,WA16111TSE,NULL,NULL,tagged & released,2,Garden Island,Harding Rock,1,2015-11-09T16:50,2015-11-09T16:30,2.3m,tiger,Fisheries advise,NULL,115.6803,-32.1667
5216,WA13921TSE,200,m offshore,tagged & released,2,Garden Island,Garden Island,NULL,NULL,2016-01-27T12:13,2.3m,tiger,Fisheries advise,West of the North end of Garden Island,115.6594,-32.211
5217,WA37276TSE,NULL,NULL,tagged & released,2,Receiver,Warnbro Sound Shark Monitoring Station,1,NULL,2015-11-03T15:14,2.5m,tiger,Fisheries advise,NULL,115.7334,-32.3492
5218,WA34555TSE,500,m offshore,tagged & released,2,Garden Island,Sulphur Bay,1,NULL,2015-11-04T17:14,2.5m,tiger,Fisheries advise,NULL,115.6863,-32.1804
5219,WA81462TSE,500,m offshore,tagged & released,2,Gracetown,Moses Rock,1,2015-10-20T13:01,2015-10-20T12:40,2.6m,tiger,Fisheries advise,NULL,114.9903,-33.7593
5220,WA88417TSE,NULL,NULL,tagged & released,2,Gracetown,Moses Rock Beach,1,NULL,2015-10-21T15:41,2.6m,tiger,Fisheries advise,NULL,114.9903,-33.7593
5221,WA25532TSE,500,m offshore,tagged & released,2,Gracetown,Moses Rock,1,NULL,2015-10-20T14:42,2.7m,tiger,Fisheries advise,NULL,114.9903,-33.7593
5222,WA98188TSE,NULL,NULL,tagged & released,2,Gracetown,Moses Rock,1,NULL,2015-10-26T16:00,2.9m,tiger,Fisheries advise,NULL,114.9903,-33.7593
5223,WA72615TSE,NULL,NULL,sighted,1,Garden Island,Sulphur Bay,1,NULL,2015-11-16T16:53,2.9m,tiger,Fisheries advise,tagged and released,115.6764,-32.1817
5224,WA21269TSE,NULL,NULL,tagged & released,2,Garden Island,Harding Rock,1,NULL,2015-11-11T16:30,2m,tiger,Fisheries advise,NULL,115.6803,-32.1667
5225,WA44848TSE,NULL,NULL,tagged & released,2,Rockingham,Cockburn Sound,1,NULL,2015-11-12T13:53,2m,tiger,Fisheries advise,D9 Wreck,115.7281,-32.2046
5226,WA43157TSE,300,m offshore,tagged & released,2,Garden Island,Garden Island,2  x,NULL,2016-01-27T13:32,2m,tiger,Fisheries advise,West of the North end of Garden Island,115.6594,-32.211
5227,WA92479TSE,500,m offshore,tagged & released,2,Gracetown,Moses Rock Beach,2  x,NULL,2015-10-20T11:58,3.2m,tiger,Fisheries advise,NULL,114.9797,-33.7563
5228,WA21765TSE,1,km offshore,tagged & released,2,Albany,Cheyne Head Beach (East),1,NULL,2015-06-06T16:29,3.5m,tiger,Fisheries advise,NULL,117.9748,-35.0237
5229,WA58411TSE,500,m offshore,tagged & released,2,Gracetown,Moses Rock Beach,1,2015-10-20T13:00,2015-10-20T12:20,3m,tiger,Fisheries advise,NULL,114.9797,-33.7563
5230,WA48438TSE,NULL,NULL,tagged & released,2,Gracetown,Moses Rock,1,NULL,2015-10-26T17:30,3m,tiger,Fisheries advise,NULL,114.9903,-33.7593
5231,WA97189TSE,NULL,NULL,tagged & released,2,Garden Island,Harding Rock,1,NULL,2015-11-11T13:20,3m,tiger,Fisheries advise,NULL,115.6803,-32.1667
5232,WA38431TSE,50,m offshore,sighted,1,Perth Metro,Little Island,1,NULL,2015-11-10T08:14,4m,tiger,Fisheries advise,31 49.299s 115 42.031e,115.6988,-31.8141
5233,WA58627TSE,NULL,NULL,sighted,1,Albany,Cheyne Head Beach (East),1,NULL,2015-06-06T12:30,2.5m,unknown sp.,Fisheries advise,NULL,117.9748,-35.0139
5234,WA42568TSE,5.5,km offshore,sighted,1,Albany,Rock Dunder,1,NULL,2015-09-17T11:44,2.5m,unknown sp.,Fisheries advise,NULL,118.1585,-35.039
5235,WA35259TSE,20,m offshore,sighted,1,Albany,Emu Point Beach,1,2015-08-17T08:50,2015-08-16T13:30,2m,unknown sp.,Fisheries advise,Emu Pt Channel,117.943,-35.0122
5236,WA75145TSE,20,m offshore,sighted,1,Jurien Bay,Jurien Bay,NULL,NULL,2016-02-21T10:53,3.3m,unknown sp.,Fisheries advise,Of the Town Jetty tracking North,115.0159,-30.2674
5237,WA82974TSE,20,m offshore,detected,4,Albany,King Point,1,NULL,2015-10-02T12:07,3m,unknown sp.,Fisheries advise,NULL,116.6267,-20.6364
5238,WA31187TSE,100,m offshore,sighted,1,Jurien Bay,Jurien Bay,NULL,NULL,2016-02-14T14:11,3m,unknown sp.,Fisheries advise,offshore of Memorial Park,115.0299,-30.293
5239,WA78345TSE,2,km offshore,sighted,1,Mandurah,Dawesville Channel,1,NULL,2015-07-12T11:57,NULL,white,Fisheries advise,NULL,115.6382,-32.6044
5240,WA51289TSE,NULL,NULL,tagged & released,2,Perth Metro,Mewstone,1,NULL,2015-09-01T16:04,2.2m,white,Fisheries advise,NULL,115.6586,-32.0856
5241,WA62395TSE,NULL,NULL,tagged & released,2,Perth Metro,Mewstone,1,NULL,2015-08-26T15:32,2.5m,white,Fisheries advise,NULL,115.6586,-32.0856
5242,WA39853TSE,NULL,NULL,sighted,1,Perth Metro,Mewstone,1,NULL,2015-08-27T16:13,2.5m,white,Fisheries advise,NULL,115.6586,-32.0856
5243,WA47435TSE,NULL,NULL,tagged & released,2,Perth Metro,Mewstone,1,NULL,2015-08-28T13:30,2.7m,white,Fisheries advise,NULL,115.6586,-32.0856
5244,WA18735TSE,NULL,NULL,tagged & released,2,Perth Metro,Mewstone,1,NULL,2015-08-28T15:16,2.8m,white,Fisheries advise,NULL,115.6586,-32.0856
5245,WA32763TSE,1,km offshore,sighted,1,Garden Island,Sulphur Rock,1,NULL,2015-10-06T16:38,3.5m,white,Fisheries advise,1km east of Sulphur Rock,115.6833,-32.1844
5246,WA66554TSE,NULL,NULL,tagged & released,2,Perth Metro,Straggler Reefs,1,NULL,2015-08-27T19:14,3.9m,white,Fisheries advise,NULL,115.6348,-32.0593
5247,WA37634TSE,10,km offshore,sighted,1,Carnarvon,Carnarvon,1,NULL,2015-08-20T13:50,4.2m,white,Fisheries advise,Lady Joyce Wreck,113.6282,-24.8955
5248,WA34295TSE,NULL,NULL,sighted,1,Albany,Michaelmas Reef,1,2015-10-09T12:50,2015-10-09T12:30,5m,white,Fisheries advise,west end of reef,118.0101,-35.0491
5249,WA18949TSE,NULL,NULL,sighted,1,Garden Island,Garden Island,1,2015-12-07T11:30,2015-12-07T05:00,medium,bronze whaler,Public report,1NM due west of the south end of Garden Island,115.6709,-32.2076
5250,WA36545TSE,100,m offshore,sighted,1,Perth Metro,Fremantle Harbour,1,NULL,2016-01-03T12:13,2m,unknown sp.,Public report,swimming across harbour parallel with Rail Bridge,115.7408,-32.0517
5251,WA89693TSE,10,m offshore,sighted,1,Perth Metro,South Perth Boat Ramp,NULL,2016-04-02T23:00,2016-04-02T20:00,2m,unknown sp.,Public report,sighted by ferry jetty,115.8658,-31.9744
5252,WA98463TSE,NULL,NULL,caught & released,3,Perth Metro,Maylands Boat Ramp,1,NULL,2015-12-03T15:07,1.5m,bull,Public report,by member of public belmont ski park at 10.30pm 2/12/15,115.9064,-31.9517
5253,WA75257TSE,800,m offshore,sighted,1,Rottnest Island,Phillip Rock,1,2015-10-27T15:10,2015-10-21T10:30,5m,white,Public report,800m NORTH of Phillip Rock,115.5717,-31.9978
5254,WA94987TSE,35,m offshore,sighted,1,Perth Metro,Marmion Beach,NULL,NULL,2016-02-08T14:14,1.5m,unknown sp.,Public report,Nearest road intersection Troy Rd & West Coast Hwy,115.7386,-31.8397
5255,WA81591TSE,50,m offshore,sighted,1,Perth Metro,North Cottesloe Beach,1,2015-07-18T09:50,2015-07-18T09:30,2m,unknown sp.,Public report,100m north of SLSC,115.7411,-31.9874
5256,WA67188TSE,2.4,km offshore,sighted,1,Rottnest Island,Marjorie Bay Beach,NULL,NULL,2016-01-24T09:10,3m,unknown sp.,Public report,shark sighted 1.5km from Marjorie Bay,115.4622,-32.0054
5257,WA68788TSE,50,m offshore,sighted,1,Geraldton,Geraldton Boat Ramp,NULL,NULL,2016-01-22T08:38,large,unknown sp.,Public report,shark observed thrashing in water at town beach,114.6,-28.7667
5258,WA41639TSE,NULL,NULL,sighted,1,Rottnest Island,Geordie Bay Beach,1,2016-01-07T11:41,2016-01-07T10:00,2.7m,bronze whaler,Public report,North of Geordie Bay,115.5238,-31.9915
5259,WA21572TSE,50,m offshore,sighted,1,Dunsborough,Point Picquet,1,NULL,2016-01-04T10:17,NULL,unknown sp.,Public report,Large fin (not dolphin) moving around area,115.0916,-33.5588
5260,WA24564TSE,15,m offshore,sighted,1,Perth Metro,City Beach,NULL,NULL,2016-02-27T09:31,2m,unknown sp.,Public report,was sighted by aircraft shark 15m off people in water,115.7433,-31.9361
5261,WA76143TSE,NULL,NULL,sighted,1,Perth Metro,Belmont Park Racecourse,2  x,2016-01-08T18:36,2016-01-08T18:00,2m,bull,Public report,between Guildford and Belmont,115.895,-31.9463
5262,WA46226TSE,200,m offshore,sighted,1,Rockingham,Point Peron Beach,3 x,NULL,2016-01-22T13:13,NULL,unknown sp.,Public report,at reef where waves break. snorkelers in area,115.675,-32.2713
5263,WA29452TSE,100,m offshore,sighted,1,Gracetown,Cowamarup Bay Boat Ramp,1,NULL,2015-10-01T09:56,NULL,unknown sp.,Public report,100m offshore at Gracetown Beach Boat ramp,114.9757,-33.853
5264,WA68892TSE,50,m offshore,sighted,1,Mandurah,Dawesville Channel,1,NULL,2015-10-22T09:50,2m,unknown sp.,Public report,tracking to estuary. sighted at Jolly Frog Jetty,115.6382,-32.6044
5265,WA17257TSE,500,m offshore,sighted,1,Geraldton,Geraldton Harbour,1,2015-11-24T10:30,2015-11-24T08:20,3m,unknown sp.,Public report,off Geraldton Harbour,114.5968,-28.7664
5266,WA79553TSE,100,m offshore,sighted,1,Perth Metro,Trigg Beach,NULL,NULL,2016-01-22T11:05,NULL,unknown sp.,Public report,appears to be a shark offshore. caller can see fin,115.7511,-31.879
5267,WA78779TSE,50,m offshore,sighted,1,Perth Metro,Perth Water,NULL,NULL,2016-05-14T08:14,NULL,unknown sp.,Public report,Near Narrows bridge. Reported by Mr MADHEN 92589750,115.8612,-31.968
5268,WA99281TSE,100,m offshore,sighted,1,Rockingham,Shoalwater Bay,NULL,2016-02-29T09:20,2016-02-29T08:40,1.5m,unknown sp.,Public report,Opposite Coventry Rd,115.6906,-32.296
5269,WA63535TSE,10,m offshore,sighted,1,Perth Metro,South Beach,1,2015-12-29T12:26,2015-12-29T11:00,2.5m,unknown sp.,Public report,South Beach Fremantle,114.9862,-34.1098
5270,WA35944TSE,10,m offshore,sighted,1,Perth Metro,Cottesloe Beach,NULL,NULL,2016-03-17T13:10,NULL,unknown sp.,Public report,comp. saw fin near North street heading south.,115.7506,-31.9955
5271,WA81339TSE,200,m offshore,sighted,1,Yallingup,Smiths Beach,1,2015-08-03T08:20,2015-08-02T16:40,3m,white,Public report,30m beyond reef break,115.0069,-33.6504
5272,WA72171TSE,300,m offshore,sighted,1,Geraldton,Geraldton,NULL,NULL,2016-05-05T10:59,2m,tiger,Public report,At Rock Wall in Geraldton Marina. Agressive towards fishermans boat.,114.6012,-28.7662
5273,WA19184TSE,NULL,NULL,sighted,1,Mandurah,Mandurah Estuary,1,2015-06-08T09:19,2015-06-07T16:00,NULL,unknown sp.,Public report,Dolphin keys in front of restuarants,115.7182,-32.5382
5274,WA84624TSE,500,m offshore,sighted,1,Rottnest Island,City of York Bay,NULL,NULL,2016-02-05T10:44,3m,bronze whaler,Public report,approached divers then retired,115.4919,-31.9861
5275,WA95481TSE,20,m offshore,sighted,1,Rockingham,Warnbro Beach (North),NULL,2016-02-01T09:10,2016-02-01T08:50,2m,hammerhead,Public report,Tracking South,115.7242,-32.3171
5276,WA86767TSE,20,m offshore,sighted,1,Perth Metro,Shelley Bridge,1,NULL,2016-01-02T19:16,NULL,unknown sp.,Public report,two fins sighted from bridge circling kayaks,115.9018,-32.0235
5277,WA46676TSE,15,m offshore,sighted,1,Yallingup,Smiths Beach,1,2016-01-01T08:30,2016-01-01T08:00,2m,blue,Public report,NULL,115.0069,-33.6504
5278,WA44212TSE,NULL,NULL,sighted,1,Jurien Bay,Jurien Boat Harbour,2  x,NULL,2015-09-05T00:40,NULL,bronze whaler,Public report,Near Fisheries Office,115.0434,-30.2891
5279,WA59511TSE,1.5,km offshore,sighted,1,Rottnest Island,Stark Bay Beach,NULL,NULL,2016-02-08T13:05,NULL,bronze whaler,Public report,NULL,115.4757,-32.0017
5280,WA79783TSE,NULL,NULL,sighted,1,Rottnest Island,Transit Rocks,1,NULL,2016-01-03T10:03,2.5m,bronze whaler,Public report,cruising in area,115.5557,-31.991
5281,WA95786TSE,500,m offshore,sighted,1,Geraldton,Sunset Beach,1,NULL,2015-10-02T10:14,2m,bronze whaler,Public report,NULL,114.6052,-28.7079
5282,WA38538TSE,50,m offshore,sighted,1,Two Rocks,Two Rocks Beach,NULL,NULL,2016-03-09T12:00,2m,bronze whaler,Public report,Sighted at Dewards Surf Spot,115.5765,-31.4837
5283,WA66464TSE,1.5,km offshore,sighted,1,Rottnest Island,Longreach Bay Beach,1,NULL,2016-01-17T09:21,3.5m,bronze whaler,Public report,NULL,115.5312,-31.979
5284,WA64199TSE,10,m offshore,sighted,1,Cape Naturaliste,Bunker Bay Beach,1,NULL,2015-10-21T12:19,3m,bronze whaler,Public report,NULL,115.0435,-33.5364
5285,WA52745TSE,2.5,km offshore,sighted,1,Rockingham,Point Peron Beach,1,NULL,2015-12-23T08:43,3m,bronze whaler,Public report,NULL,115.675,-32.2713
5286,WA61832TSE,20,m offshore,sighted,1,Yallingup,Smiths Beach,NULL,NULL,2016-03-30T11:53,3m,bronze whaler,Public report,NULL,115.0069,-33.6504
5287,WA96358TSE,2.5,km offshore,sighted,1,Garden Island,Garden Island,1,NULL,2015-07-26T12:30,4m,bronze whaler,Public report,West of GI near Wave Generator,115.6594,-32.211
5288,WA32513TSE,20,m offshore,sighted,1,Yallingup,Smiths Beach,2  x,NULL,2016-03-30T11:55,medium,bronze whaler,Public report,NULL,115.0069,-33.6504
5289,WA46867TSE,5,m offshore,sighted,1,Perth Metro,Bayswater Boat Ramp,1,2015-09-24T16:30,2015-09-24T06:00,NULL,bull,Public report,NULL,115.9378,-31.9286
5290,WA31792TSE,10,m offshore,sighted,1,Perth Metro,Claisebrook Cove,NULL,2016-02-29T20:30,2016-02-29T19:00,1.2m,bull,Public report,NULL,115.8798,-31.9521
5291,WA11841TSE,NULL,NULL,sighted,1,Perth Metro,Guildford Road Bridge,1,2015-12-29T09:24,2015-12-28T17:30,1.5m,bull,Public report,Under the bridge,115.9615,-31.8999
5292,WA13383TSE,NULL,NULL,sighted,1,Perth Metro,Bassendean Boat Ramp,1,2015-12-18T09:30,2015-12-17T18:00,1m,bull,Public report,Near Bassendean Oval,115.9483,-31.9136
5293,WA33299TSE,1,m offshore,sighted,1,Perth Metro,Swan River,NULL,NULL,2016-03-02T10:53,1m,bull,Public report,nr the Matilda Bay tea rooms,115.7353,-32.0553
5294,WA56469TSE,NULL,NULL,sighted,1,Perth Metro,Fremantle,1,NULL,2016-01-08T16:00,2.5m,bull,Public report,NULL,115.7413,-32.0578
5295,WA32484TSE,20,m offshore,sighted,1,Perth Metro,Sorrento Beach,1,NULL,2015-12-15T11:07,2m,bull,Public report,nr Sorrento Aquatic park,115.7359,-31.8349
5296,WA62725TSE,300,m offshore,sighted,1,Rottnest Island,Longreach Bay Beach,2  x,NULL,2016-01-06T10:16,2m,bull,Public report,NULL,115.5312,-31.979
5297,WA28668TSE,NULL,NULL,sighted,1,Bunbury,Collie River,1,NULL,2015-10-21T09:53,6m,bull,Public report,NULL,115.6921,-33.303
5298,WA91499TSE,10,m offshore,sighted,1,Perth Metro,Matilda Bay Reserve,1,2015-10-02T08:29,2015-10-01T15:00,small,bull,Public report,NULL,115.8208,-31.9803
5299,WA58973TSE,30,m offshore,sighted,1,Rockingham,Rockingham Beach,1,2016-01-11T08:25,2016-01-11T07:30,NULL,tiger,Public report,Between the Pontoons,115.73,-32.2663
5300,WA51984TSE,1,m offshore,sighted,1,Mandurah,Madora Foreshore,1,2015-12-26T20:30,2015-12-26T19:30,1.8m,tiger,Public report,NULL,115.7469,-32.4716
5301,WA25112TSE,NULL,NULL,sighted,1,Two Rocks,Two Rocks Marina Boat Ramp,NULL,2016-02-09T10:40,2016-02-09T09:00,1.8m,tiger,Public report,NULL,115.5842,-31.4986
5302,WA13237TSE,NULL,NULL,sighted,1,Carnarvon,Carnarvon,NULL,NULL,2016-02-15T12:30,1.8m,tiger,Public report,town beach in the Fascine,113.6377,-24.8934
5303,WA49989TSE,1,km offshore,tagged & released,2,Garden Island,North Channel,1,NULL,2015-09-17T16:57,2.2m,tiger,Public report,NULL,115.6495,-32.1452
5304,WA85124TSE,800,m offshore,sighted,1,Rottnest Island,Parker Point,1,NULL,2016-01-09T15:00,2.5m,tiger,Public report,NULL,116.7286,-20.632
5305,WA92451TSE,150,m offshore,sighted,1,Rottnest Island,Fays Bay Beach,1,NULL,2016-01-15T09:16,2.5m,tiger,Public report,Near the craypots,115.5246,-31.9779
5306,WA61626TSE,0,m offshore,sighted,1,Mandurah,Golden Bay Beach,NULL,NULL,2016-05-10T07:40,2.5m,tiger,Public report,On the beach,115.7357,-32.4111
5307,WA76236TSE,100,m offshore,sighted,1,Rottnest Island,North Point,NULL,NULL,2016-01-23T11:20,2.9m,tiger,Public report,NULL,118.5698,-20.2863
5308,WA23318TSE,200,m offshore,sighted,1,Rottnest Island,Fays Bay Beach,1,NULL,2016-01-17T10:37,2m,tiger,Public report,NULL,115.5246,-31.9779
5309,WA15172TSE,30,m offshore,sighted,1,Dunsborough,Castle Point Beach,NULL,NULL,2016-04-21T13:22,2m,tiger,Public report,NULL,115.1131,-33.5859
5310,WA24937TSE,150,m offshore,sighted,1,Rockingham,Port Kennedy,1,NULL,2015-11-12T17:56,3.5m,tiger,Public report,200m East of Boat ramp,115.7254,-32.3573
5311,WA51659TSE,400,m offshore,sighted,1,Exmouth,Exmouth,NULL,2016-05-20T09:20,2016-05-19T17:00,3.5m,tiger,Public report,graveyard surf break,114.149,-21.9326
5312,WA37238TSE,5,m offshore,sighted,1,Perth Metro,Rous Head Harbour,1,NULL,2016-01-03T08:23,3m,tiger,Public report,tracking north along groyne wall,115.7193,-32.046
5313,WA98575TSE,NULL,NULL,sighted,1,Albany,Herald Point,1,2015-06-25T14:21,2015-06-24T14:10,4m,tiger,Public report,NULL,118.0368,-35.0191
5314,WA13813TSE,3,m offshore,sighted,1,Rockingham,Safety Bay Beach,1,NULL,2015-10-21T12:22,4m,tiger,Public report,Tracking North,115.7271,-32.3211
5315,WA47784TSE,10,m offshore,sighted,1,Broome,Cable Beach,1,NULL,2015-07-28T09:13,5m,tiger,Public report,nr to Coconut Wells,122.1927,-17.9508
5316,WA64812TSE,1,km offshore,sighted,1,Rockingham,Point Peron Beach,1,NULL,2015-10-20T11:59,5m,tiger,Public report,NULL,115.675,-32.2713
5317,WA82365TSE,200,m offshore,sighted,1,Perth Metro,Hillarys Beach,1,2015-06-17T16:00,2015-06-17T13:30,NULL,unknown sp.,Public report,moving west,115.7226,-31.8181
5318,WA97286TSE,50,m offshore,sighted,1,Perth Metro,Cottesloe Beach,1,2015-07-18T15:40,2015-07-18T13:00,NULL,unknown sp.,Public report,NULL,115.7506,-31.9955
5319,WA64793TSE,200,m offshore,sighted,1,Perth Metro,North Beach,1,NULL,2015-07-25T11:34,NULL,unknown sp.,Public report,NULL,115.7407,-31.8552
5320,WA91114TSE,100,m offshore,sighted,1,Perth Metro,Floreat-Scarborough Beach,1,NULL,2015-07-26T12:29,NULL,unknown sp.,Public report,NULL,115.7444,-31.913
5321,WA42822TSE,100,m offshore,sighted,1,Albany,Middleton Beach,1,NULL,2015-08-25T09:28,NULL,unknown sp.,Public report,heading east,117.9327,-35.0168
5322,WA56885TSE,300,m offshore,sighted,1,Mandurah,Golden Bay Beach,1,NULL,2015-08-25T14:57,NULL,unknown sp.,Public report,heading north,115.7357,-32.4111
5323,WA83889TSE,60,m offshore,sighted,1,Esperance,Twilight Beach,1,NULL,2015-09-24T06:57,NULL,unknown sp.,Public report,Sighted off Pine tree beach,121.8349,-33.8984
5324,WA47174TSE,NULL,NULL,sighted,1,Mandurah,Pyramids Beach,1,2015-10-07T17:10,2015-10-07T16:50,NULL,unknown sp.,Public report,NULL,115.6274,-32.6096
5325,WA73429TSE,100,m offshore,sighted,1,Albany,Middleton Beach,1,2015-11-14T10:41,2015-11-14T09:30,NULL,unknown sp.,Public report,NULL,117.9327,-35.0168
5326,WA59384TSE,10,m offshore,sighted,1,Rockingham,Safety Bay Beach,1,2015-11-24T09:24,2015-11-23T18:30,NULL,unknown sp.,Public report,Lyons Park.,115.7271,-32.3211
5327,WA35218TSE,NULL,NULL,sighted,1,Rockingham,Penguin Island,1,NULL,2015-12-02T14:49,NULL,unknown sp.,Public report,right of the Sandbar,115.6907,-32.3055
5328,WA34321TSE,50,m offshore,sighted,1,Rockingham,Warnbro Beach (North),1,2015-12-08T15:30,2015-12-08T08:30,NULL,unknown sp.,Public report,NULL,115.7242,-32.3171
5329,WA84266TSE,NULL,NULL,sighted,1,Mandurah,San Remo Beach,1,NULL,2015-12-22T08:04,NULL,unknown sp.,Public report,NULL,115.7456,-32.4694
5330,WA85631TSE,NULL,NULL,sighted,1,Gracetown,Ellen Brook,1,NULL,2015-12-22T15:50,NULL,unknown sp.,Public report,UNKNOWN DIRECTION OF TRAVEL,114.9882,-33.9087
5331,WA96235TSE,NULL,NULL,sighted,1,Yanchep,Yanchep Beach,1,NULL,2015-12-22T15:52,NULL,unknown sp.,Public report,NULL,115.6235,-31.5489
5332,WA39522TSE,NULL,NULL,sighted,1,Mandurah,Silver Sands Beach,1,NULL,2015-12-23T08:42,NULL,unknown sp.,Public report,TRACKING NORTH,115.7316,-32.51
5333,WA72333TSE,100,m offshore,sighted,1,Perth Metro,Mullaloo Beach (North),1,NULL,2015-12-24T13:59,NULL,unknown sp.,Public report,kite surfer sighted fin only,115.7314,-31.776
5334,WA39789TSE,NULL,NULL,sighted,1,Albany,Princess Royal Harbour,1,2015-12-28T10:40,2015-12-28T09:30,NULL,unknown sp.,Public report,In the ski area,117.8897,-35.0492
5335,WA39599TSE,80,m offshore,sighted,1,Busselton,Busselton,1,NULL,2016-01-01T10:30,NULL,unknown sp.,Public report,NULL,115.3428,-33.6356
